frame	fix	elapsed_s	route_kmh	rmse	identical	in_window
1299	1130	1159.027	68.4	5.586837	0	1
1300	1131	1159.906	68.1	5.478477	0	1
1301	1132	1160.788	68.0	5.487899	0	1
1302	1133	1161.654	68.0	5.218026	0	1
1303	1134	1162.524	67.5	5.251449	0	1
1304	1135	1163.399	66.8	5.520642	0	1
1305	1135	1164.306	66.8	5.488775	0	1
1306	1136	1165.164	66.7	5.472495	0	1
1307	1137	1166.068	66.7	5.553478	0	1
1308	1138	1166.946	66.6	5.716556	0	1
1309	1139	1167.816	66.3	5.710958	0	1
1310	1140	1168.674	66.3	5.817517	0	1
1311	1141	1169.524	66.6	6.331110	0	1
1312	1141	1170.370	66.6	5.876915	0	1
1313	1142	1171.259	66.9	5.665141	0	1
1314	1143	1172.167	65.8	5.245485	0	1
1315	1144	1173.027	65.5	4.845824	0	1
1316	1145	1173.896	65.7	4.743934	0	1
1317	1146	1174.744	66.0	4.871292	0	1
1318	1147	1175.625	65.0	5.466367	0	1
1319	1147	1176.473	65.0	5.093455	0	1
1320	1148	1177.350	65.5	5.095786	0	1
1321	1149	1178.171	63.3	5.677976	0	1
1322	1150	1179.053	63.8	6.419413	0	1
1323	1151	1179.933	63.5	6.405684	0	1
1324	1152	1180.789	63.7	7.484742	0	1
1325	1152	1181.644	63.7	7.515685	0	1
1326	1153	1182.512	60.7	7.678979	0	1
1327	1154	1183.370	61.0	7.589651	0	1
1328	1155	1184.257	56.1	7.672438	0	1
1329	1156	1185.159	56.1	7.129430	0	1
1330	1157	1186.023	49.9	6.547534	0	1
1331	1158	1186.855	49.9	8.927226	0	1
1332	1158	1187.754	49.9	10.224022	0	1
1333	1159	1188.658	41.1	10.583481	0	1
1334	1160	1189.568	41.1	10.086163	0	1
1335	1161	1190.461	41.1	9.273138	0	1
1336	1162	1191.314	30.4	7.279476	0	1
1337	1163	1192.155	30.5	6.431866	0	1
1338	1164	1193.038	30.7	6.310762	0	1
1339	1165	1193.888	23.7	4.720116	0	1
1340	1165	1194.747	23.7	5.345653	0	1
1341	1166	1195.632	24.0	4.859650	0	1
1342	1167	1196.539	23.7	4.308695	0	1
1343	1168	1197.394	24.0	4.864104	0	1
1344	1169	1198.250	35.0	4.229111	0	1
1345	1170	1199.144	35.1	5.087561	0	1
1346	1171	1200.019	34.7	4.243128	0	1
1347	1171	1200.913	34.7	4.075333	0	1
1348	1172	1201.756	42.1	3.337534	0	1
1349	1173	1202.632	42.1	3.123482	0	1
1350	1174	1203.503	42.1	3.156611	0	1
1351	1175	1204.369	43.9	3.192610	0	1
1352	1176	1205.203	44.1	3.879842	0	1
1353	1176	1206.084	44.1	3.262473	0	1
1354	1177	1206.962	43.9	8.388103	0	1
1355	1178	1207.830	35.1	13.049340	0	1
1356	1179	1208.739	35.0	13.810082	0	1
1357	1180	1209.568	35.0	15.021742	0	1
1358	1181	1210.427	29.8	15.798278	0	1
1359	1182	1211.282	29.8	16.115374	0	1
1360	1182	1212.156	29.8	15.873274	0	1
1361	1183	1213.010	29.5	14.668265	0	1
1362	1184	1213.852	29.6	14.750534	0	1
1363	1185	1214.697	30.1	15.145884	0	1
1364	1186	1215.573	29.7	14.373617	0	1
1365	1187	1216.440	30.1	15.115612	0	1
1366	1187	1217.297	30.1	15.282988	0	1
1367	1188	1218.168	30.1	14.600818	0	1
1368	1189	1219.019	28.4	14.939600	0	1
1369	1190	1219.897	28.4	14.402155	0	1
1370	1191	1220.764	28.1	14.686414	0	1
1371	1192	1221.644	28.2	15.708956	0	1
1372	1193	1222.474	35.2	16.282888	0	1
1373	1193	1223.330	35.2	14.613109	0	1
1374	1194	1224.244	34.7	15.352485	0	1
1375	1195	1225.124	34.7	16.166313	0	1
1376	1196	1225.976	35.4	14.869637	0	1
1377	1197	1226.856	35.5	13.254696	0	1
1378	1198	1227.703	35.4	14.805515	0	1
1379	1199	1228.551	31.4	10.741457	0	1
1380	1199	1229.395	31.4	5.218124	0	1
1381	1200	1230.272	31.4	4.398201	0	1
1382	1201	1231.138	31.5	4.574789	0	1
1383	1202	1232.032	18.5	4.720343	0	1
1384	1203	1232.908	18.5	4.699354	0	1
1385	1204	1233.780	18.8	4.598853	0	1
1386	1205	1234.662	18.5	4.437479	0	1
1387	1205	1235.506	18.5	4.208902	0	1
1388	1206	1236.331	18.8	4.608410	0	1
1389	1207	1237.164	30.6	5.032355	0	1
1390	1208	1238.048	30.6	5.177567	0	1
1391	1209	1238.881	30.6	6.110046	0	1
1392	1210	1239.755	33.9	7.931835	0	1
1393	1210	1240.613	33.9	9.229812	0	1
1394	1211	1241.530	33.5	9.688377	0	1
1395	1212	1242.379	33.7	10.029941	0	1
1396	1213	1243.234	35.0	10.376461	0	1
1397	1214	1244.116	35.0	10.624004	0	1
1398	1215	1244.927	35.4	10.694505	0	1
1399	1215	1245.786	35.4	10.804528	0	1
1400	1216	1246.663	32.9	10.647439	0	1
1401	1217	1247.544	32.9	10.647897	0	1
1402	1218	1248.417	32.5	10.802347	0	1
1403	1219	1249.313	39.4	10.213425	0	1
1404	1220	1250.112	39.4	9.977558	0	1
1405	1221	1250.988	38.9	10.587892	0	1
1406	1221	1251.869	38.9	10.041240	0	1
1407	1222	1252.731	58.5	7.631263	0	1
1408	1223	1253.646	58.4	3.527634	0	1
1409	1224	1254.550	61.6	3.636126	0	1
1410	1225	1255.446	61.4	3.394457	0	1
1411	1226	1256.302	59.2	3.158238	0	1
1412	1227	1257.146	58.9	3.302700	0	1
1413	1227	1258.005	58.9	2.616720	0	1
1414	1228	1258.842	50.3	2.755969	0	1
1415	1229	1259.688	50.7	2.318911	0	1
1416	1230	1260.570	43.7	2.407579	0	1
1417	1231	1261.439	44.0	2.673379	0	1
1418	1232	1262.275	43.7	2.402716	0	1
1419	1233	1263.171	50.1	2.378280	0	1
1420	1233	1264.035	50.1	2.334348	0	1
1421	1234	1264.929	49.6	4.721190	0	1
1422	1235	1265.795	50.4	8.105168	0	1
1423	1236	1266.691	50.1	9.536960	0	1
1424	1237	1267.554	47.0	8.710563	0	1
1425	1238	1268.393	46.7	9.645571	0	1
1426	1239	1269.258	31.3	9.832322	0	1
1427	1239	1270.150	31.3	9.997827	0	1
1428	1240	1271.010	31.6	9.906387	0	1
1429	1241	1271.836	31.3	9.817318	0	1
1430	1242	1272.704	25.6	10.207884	0	1
1431	1243	1273.564	25.6	11.097800	0	1
1432	1244	1274.460	25.6	9.558438	0	1
1433	1245	1275.396	25.6	6.727649	0	1
1434	1245	1276.275	25.6	4.925732	0	1
1435	1246	1277.138	43.1	4.265967	0	1
1436	1247	1277.966	43.1	4.144503	0	1
1437	1248	1278.865	43.1	4.257454	0	1
1438	1249	1279.755	38.3	4.308662	0	1
1439	1250	1280.595	38.5	4.368584	0	1
1440	1251	1281.492	38.5	4.352606	0	1
1441	1251	1282.384	38.5	5.463954	0	1
1442	1252	1283.277	35.1	7.388220	0	1
1443	1253	1284.143	34.7	7.574925	0	1
1444	1254	1285.004	35.1	6.715559	0	1
1445	1255	1285.814	44.5	6.597404	0	1
1446	1256	1286.673	44.5	5.444902	0	1
1447	1257	1287.597	44.5	3.418852	0	1
1448	1257	1288.485	44.5	6.216589	0	1
1449	1258	1289.338	53.0	6.985209	0	1
1450	1259	1290.199	53.5	4.459507	0	1
1451	1260	1291.081	52.3	3.531012	0	1
1452	1261	1291.949	52.3	3.041047	0	1
1453	1262	1292.820	43.1	3.780831	0	1
1454	1263	1293.707	43.3	5.063261	0	1
1455	1263	1294.628	43.3	4.828302	0	1
1456	1264	1295.546	43.3	4.454510	0	1
1457	1265	1296.404	54.6	5.442415	0	1
1458	1266	1297.271	54.4	5.199675	0	1
1459	1267	1298.139	55.1	5.157858	0	1
1460	1268	1298.968	54.9	7.187382	0	1
1461	1269	1299.821	48.0	8.999770	0	1
1462	1269	1300.698	48.0	8.419694	0	1
1463	1270	1301.593	47.9	7.743374	0	1
1464	1271	1302.467	33.1	6.973802	0	1
1465	1272	1303.323	33.1	5.844554	0	1
1466	1273	1304.212	33.1	4.897003	0	1
1467	1274	1305.086	40.1	6.331314	0	1
1468	1275	1305.942	39.7	7.316234	0	1
1469	1275	1306.842	39.7	3.212602	0	1
1470	1276	1307.734	39.7	3.083595	0	1
1471	1277	1308.593	51.8	4.936234	0	1
1472	1278	1309.405	51.8	5.268493	0	1
1473	1279	1310.309	55.9	4.085776	0	1
1474	1280	1311.157	55.5	3.561381	0	1
1475	1281	1312.075	54.5	3.484951	0	1
1476	1281	1312.943	54.5	3.028282	0	1
1477	1282	1313.800	54.5	2.848808	0	1
1478	1283	1314.707	53.3	2.827435	0	1
1479	1284	1315.551	53.2	3.633473	0	1
1480	1285	1316.413	52.4	5.210866	0	1
1481	1286	1317.285	52.0	5.584100	0	1
1482	1287	1318.149	51.0	5.159979	0	1
1483	1287	1318.996	51.0	4.585147	0	1
1484	1288	1319.874	50.9	5.224639	0	1
1485	1289	1320.751	49.4	6.204175	0	1
1486	1290	1321.610	49.4	9.513058	0	1
1487	1291	1322.494	42.0	8.588301	0	1
1488	1292	1323.381	42.1	10.814874	0	1
1489	1293	1324.265	41.6	10.767084	0	1
1490	1293	1325.124	41.6	10.854462	0	1
1491	1294	1325.954	24.9	11.401148	0	1
1492	1295	1326.808	24.9	9.979674	0	1
1493	1296	1327.677	25.3	9.837176	0	1
1494	1297	1328.536	24.9	11.507717	0	1
1495	1298	1329.402	18.0	11.190516	0	1
1496	1298	1330.255	18.0	11.089050	0	1
1497	1299	1331.131	18.1	9.832231	0	1
1498	1300	1332.000	18.0	8.379567	0	1
1499	1301	1332.861	18.1	6.649900	0	1
1500	1302	1333.724	18.1	6.170621	0	1
1501	1303	1334.581	26.7	6.099193	0	1
1502	1303	1335.452	26.7	5.701065	0	1
1503	1304	1336.360	26.7	4.020217	0	1
1504	1305	1337.236	26.7	3.611189	0	1
1505	1306	1338.131	26.7	3.828916	0	1
1506	1307	1338.998	18.6	3.261053	0	1
1507	1308	1339.858	18.3	2.367527	0	1
1508	1309	1340.720	18.3	3.423363	0	1
1509	1310	1341.603	18.3	2.958212	0	1
1510	1310	1342.482	18.3	2.896594	0	1
1511	1311	1343.355	18.6	2.632735	0	1
1512	1312	1344.191	24.6	4.024367	0	1
1513	1313	1345.060	24.7	6.903150	0	1
1514	1314	1345.940	24.9	8.723887	0	1
1515	1315	1346.796	24.6	8.395557	0	1
1516	1315	1347.644	24.6	8.502209	0	1
1517	1316	1348.508	24.9	8.827809	0	1
1518	1317	1349.349	34.5	8.928473	0	1
1519	1318	1350.230	34.5	8.856334	0	1
1520	1319	1351.113	34.5	7.154711	0	1
1521	1320	1351.947	47.8	9.095020	0	1
1522	1321	1352.827	48.0	9.516431	0	1
1523	1321	1353.691	48.0	8.154235	0	1
1524	1322	1354.571	54.4	8.637464	0	1
1525	1323	1355.418	54.2	8.977992	0	1
1526	1324	1356.298	45.8	8.828405	0	1
1527	1325	1357.179	45.6	9.910776	0	1
1528	1326	1358.027	34.3	10.064233	0	1
1529	1327	1358.899	33.9	10.274011	0	1
1530	1327	1359.756	33.9	8.727243	0	1
1531	1328	1360.625	34.3	5.195376	0	1
1532	1329	1361.503	46.6	3.096194	0	1
1533	1330	1362.342	46.2	3.532269	0	1
1534	1331	1363.243	52.7	3.050564	0	1
1535	1332	1364.074	52.4	3.168881	0	1
1536	1332	1364.952	52.4	2.630056	0	1
1537	1333	1365.835	55.2	2.302747	0	1
1538	1334	1366.741	54.9	2.384716	0	1
1539	1335	1367.642	56.9	2.759650	0	1
1540	1336	1368.514	57.0	2.911365	0	1
1541	1337	1369.410	57.9	3.218563	0	1
1542	1338	1370.279	57.9	3.377257	0	1
1543	1339	1371.173	56.0	3.130649	0	1
1544	1339	1372.051	56.0	3.072160	0	1
1545	1340	1372.942	56.0	3.020582	0	1
1546	1341	1373.845	51.7	3.098504	0	1
1547	1342	1374.689	51.6	3.142317	0	1
1548	1343	1375.555	47.1	3.239477	0	1
1549	1344	1376.418	47.1	5.733116	0	1
1550	1345	1377.308	43.3	4.970575	0	1
1551	1345	1378.214	43.3	4.570482	0	1
1552	1346	1379.117	43.3	4.292625	0	1
1553	1347	1379.955	42.9	4.180436	0	1
1554	1348	1380.823	40.1	4.932062	0	1
1555	1349	1381.679	39.8	5.128183	0	1
1556	1350	1382.522	39.7	4.998337	0	1
1557	1351	1383.397	32.3	4.416075	0	1
1558	1351	1384.281	32.3	5.026250	0	1
1559	1352	1385.138	31.9	4.427287	0	1
1560	1353	1386.008	32.3	3.890796	0	1
1561	1354	1386.846	14.6	4.970219	0	1
1562	1355	1387.706	14.9	12.397345	0	1
1563	1356	1388.589	14.5	11.707269	0	1
1564	1357	1389.510	15.0	10.786536	0	1
1565	1357	1390.396	15.0	10.920219	0	1
1566	1358	1391.290	14.5	11.491355	0	1
1567	1359	1392.112	14.9	11.580650	0	1
1568	1360	1393.005	14.6	10.863797	0	1
1569	1361	1393.859	51.1	11.556483	0	1
1570	1362	1394.723	50.9	12.817297	0	1
1571	1363	1395.629	56.7	6.243847	0	1
1572	1363	1396.520	56.7	4.536778	0	1
1573	1364	1397.417	56.7	3.801664	0	1
1574	1365	1398.299	59.3	3.380096	0	1
1575	1366	1399.197	59.6	3.334817	0	1
1576	1367	1400.088	59.9	3.440384	0	1
1577	1368	1400.971	59.9	3.832583	0	1
1578	1369	1401.853	58.6	3.328052	0	1
1579	1370	1402.740	58.4	2.632595	0	1
1580	1370	1403.628	58.4	2.422371	0	1
1581	1371	1404.516	57.3	2.257874	0	1
1582	1372	1405.401	57.2	2.291181	0	1
1583	1373	1406.306	56.8	2.348421	0	1
1584	1374	1407.139	57.0	2.579706	0	1
1585	1375	1407.997	54.8	3.239872	0	1
1586	1376	1408.868	54.8	2.184898	0	1
1587	1376	1409.731	54.8	2.178097	0	1
1588	1377	1410.633	55.2	2.220280	0	1
1589	1378	1411.503	54.8	2.348877	0	1
1590	1379	1412.384	55.3	2.512874	0	1
1591	1380	1413.246	55.5	2.860578	0	1
1592	1381	1414.072	54.9	3.194768	0	1
1593	1382	1414.965	55.1	2.442435	0	1
1594	1382	1415.871	55.1	2.500358	0	1
1595	1383	1416.748	48.5	5.345318	0	1
1596	1384	1417.623	48.0	6.063514	0	1
1597	1385	1418.503	48.5	5.010357	0	1
1598	1386	1419.381	48.3	3.929398	0	1
1599	1387	1420.209	49.1	3.768133	0	1
1600	1388	1421.107	48.9	3.171404	0	1
1601	1388	1421.979	48.9	3.279062	0	1
1602	1389	1422.876	50.0	3.131931	0	1
1603	1390	1423.760	50.3	3.014148	0	1
1604	1391	1424.643	49.8	2.920170	0	1
1605	1392	1425.510	50.1	2.961731	0	1
1606	1393	1426.332	50.9	3.838481	0	1
1607	1394	1427.228	51.2	7.507775	0	1
1608	1394	1428.116	51.2	7.025594	0	1
1609	1395	1429.028	50.4	7.002097	0	1
1610	1396	1429.917	50.5	7.080188	0	1
1611	1397	1430.785	38.0	7.422916	0	1
1612	1398	1431.678	38.4	8.902470	0	1
1613	1399	1432.563	38.1	9.182281	0	1
1614	1400	1433.436	19.2	9.168262	0	1
1615	1401	1434.310	19.4	13.170666	0	1
1616	1401	1435.212	19.4	9.825587	0	1
1617	1402	1436.130	19.2	6.585730	0	1
1618	1403	1437.046	19.2	5.115984	0	1
1619	1404	1437.945	19.5	4.350309	0	1
1620	1405	1438.818	19.1	3.863645	0	1
1621	1406	1439.739	48.6	5.147818	0	1
1622	1407	1440.599	48.8	9.784254	0	1
1623	1408	1441.536	46.1	13.558904	0	1
1624	1409	1442.442	46.1	16.043534	0	1
1625	1409	1443.339	46.1	15.376775	0	1
1626	1410	1444.222	37.9	15.551534	0	1
1627	1411	1445.100	38.1	15.286407	0	1
1628	1412	1445.957	37.9	15.226020	0	1
1629	1413	1446.834	21.7	15.432848	0	1
1630	1414	1447.686	21.3	14.512146	0	1
1631	1415	1448.588	21.3	10.137490	0	1
1632	1415	1449.484	21.3	6.693577	0	1
1633	1416	1450.342	21.7	6.985452	0	1
1634	1417	1451.187	21.3	6.816025	0	1
1635	1418	1452.040	44.9	6.317528	0	1
1636	1419	1452.927	44.9	7.053380	0	1
1637	1420	1453.800	44.9	4.115669	0	1
1638	1421	1454.677	46.7	4.269883	0	1
1639	1421	1455.529	46.7	5.735354	0	1
1640	1422	1456.396	46.4	9.444901	0	1
1641	1423	1457.251	41.2	9.500190	0	1
1642	1424	1458.131	41.4	11.553268	0	1
1643	1425	1458.999	41.2	11.601235	0	1
1644	1426	1459.853	31.2	11.246770	0	1
1645	1427	1460.765	31.4	12.235561	0	1
1646	1427	1461.637	31.4	9.973381	0	1
1647	1428	1462.549	31.2	11.004966	0	1
1648	1429	1463.426	32.8	11.560296	0	1
1649	1430	1464.319	32.9	12.546671	0	1
1650	1431	1465.183	32.8	9.301903	0	1
1651	1432	1466.045	32.7	10.319318	0	1
1652	1433	1466.895	32.6	9.905132	0	1
1653	1433	1467.796	32.6	6.935454	0	1
1654	1434	1468.670	32.5	6.208629	0	1
1655	1435	1469.516	33.5	5.862762	0	1
1656	1436	1470.399	33.1	5.574305	0	1
1657	1437	1471.267	33.1	4.948132	0	1
1658	1438	1472.165	35.9	5.390321	0	1
1659	1439	1473.062	35.9	5.151735	0	1
1660	1439	1473.924	35.9	5.415193	0	1
1661	1440	1474.796	35.9	5.440652	0	1
1662	1441	1475.674	0.0	5.371013	0	1
1663	1441	1476.580	0.0	6.964499	0	0
1664	1441	1477.518	0.0	5.712735	0	0
1665	1441	1478.396	0.0	4.395237	0	0
1666	1441	1479.290	0.0	2.981253	0	0
1667	1441	1480.157	0.0	2.299577	0	0
1668	1441	1481.028	0.0	1.476575	0	0
1669	1441	1481.916	0.0	1.104701	0	0
1670	1441	1482.763	0.0	0.627534	0	0
1671	1441	1483.687	0.0	0.597413	0	0
1672	1441	1484.548	0.0	0.000000	1	0
1673	1441	1485.444	0.0	4.474359	0	0
1674	1441	1486.349	0.0	8.904228	0	0
1675	1441	1487.246	0.0	13.754316	0	0
1676	1441	1488.115	0.0	10.627326	0	0
1677	1441	1488.988	0.0	4.146995	0	0
1678	1441	1489.934	0.0	0.000000	1	0
1679	1441	1490.874	0.0	0.000000	1	0
1680	1441	1491.866	0.0	0.000000	1	0
1681	1441	1492.801	0.0	0.590979	0	0
1682	1441	1493.629	0.0	11.525624	0	0
1683	1441	1494.509	0.0	10.618696	0	0
1684	1441	1495.335	0.0	10.199831	0	0
1685	1441	1496.170	0.0	9.512953	0	0
1686	1441	1497.005	0.0	10.247693	0	0
1687	1441	1497.884	0.0	9.342310	0	0
1688	1441	1498.790	0.0	10.056625	0	0
1689	1441	1499.644	0.0	10.680725	0	0
1690	1441	1500.511	0.0	9.738253	0	0
1691	1441	1501.421	0.0	10.395983	0	0
1692	1441	1502.289	0.0	9.558312	0	0
1693	1441	1503.146	0.0	9.948247	0	0
1694	1441	1504.003	0.0	5.220650	0	0
1695	1441	1504.836	0.0	8.289933	0	0
1696	1441	1505.717	0.0	10.879135	0	0
1697	1441	1506.571	0.0	10.697996	0	0
1698	1441	1507.438	0.0	7.521133	0	0
1699	1441	1508.320	0.0	0.394752	0	0
1700	1441	1509.209	0.0	5.163316	0	0
1701	1441	1510.085	0.0	0.075378	0	0
1702	1441	1510.956	0.0	0.149471	0	0
1703	1441	1511.841	0.0	7.288307	0	0
1704	1441	1512.692	0.0	10.377801	0	0
1705	1441	1513.560	0.0	4.463953	0	0
1706	1441	1514.414	0.0	0.187278	0	0
1707	1441	1515.271	0.0	0.200920	0	0
1708	1441	1516.197	0.0	4.492937	0	0
1709	1441	1517.059	0.0	4.255431	0	0
1710	1441	1517.971	0.0	7.334558	0	0
1711	1441	1518.812	0.0	4.273964	0	0
1712	1441	1519.639	0.0	4.341440	0	0
1713	1441	1520.530	0.0	11.373647	0	0
1714	1441	1521.337	0.0	10.092797	0	0
1715	1441	1522.202	0.0	0.190158	0	0
1716	1441	1523.120	0.0	0.332860	0	0
1717	1441	1523.972	0.0	0.289585	0	0
1718	1441	1524.810	0.0	4.515650	0	0
1719	1441	1525.670	0.0	7.038395	0	0
1720	1441	1526.545	0.0	3.840482	0	0
1721	1441	1527.384	0.0	10.717691	0	0
1722	1441	1528.198	0.0	6.269381	0	0
1723	1441	1529.035	0.0	0.120208	0	0
1724	1441	1529.914	0.0	0.185301	0	0
1725	1441	1530.744	0.0	5.836062	0	0
1726	1441	1531.621	0.0	5.044137	0	0
1727	1441	1532.452	0.0	0.293913	0	0
1728	1441	1533.293	0.0	6.419170	0	0
1729	1441	1534.134	0.0	6.716133	0	0
1730	1441	1535.002	0.0	6.655581	0	0
1731	1441	1535.868	0.0	10.126850	0	0
1732	1441	1536.730	0.0	5.047106	0	0
1733	1441	1537.608	0.0	0.167087	0	0
1734	1441	1538.472	0.0	0.066213	0	0
1735	1441	1539.349	0.0	0.127844	0	0
1736	1441	1540.226	0.0	0.206006	0	0
1737	1441	1541.088	0.0	4.842863	0	0
1738	1441	1541.892	0.0	4.521146	0	0
1739	1441	1542.757	0.0	5.979031	0	0
1740	1441	1543.612	0.0	0.268141	0	0
1741	1441	1544.487	0.0	7.752875	0	0
