frame	wall_ms	elapsed_s	grab_s	sign_red	sign_box	sign_ink	sign_sig	avg_blue	avg_box	avg_fill	avg_errfill	avg_errink	chip_fill	chip_err	dial_ink	dial_red
398	1786607277919	350.833	0.812	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
399	1786607278736	351.651	0.774	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
400	1786607279515	352.429	0.848	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
401	1786607280369	353.283	0.757	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
402	1786607281130	354.045	0.951	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
403	1786607282086	355.000	0.941	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.033270	0.000000
404	1786607283032	355.946	0.853	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.033270	0.000000
405	1786607283890	356.805	0.902	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.033270	0.000000
406	1786607284797	357.711	0.905	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039623	0.000000
407	1786607285707	358.621	0.901	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
408	1786607286612	359.527	0.871	0.013932	126x126+379+229	0.042674	dddeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.032018	0.000000
409	1786607287489	360.403	0.854	0.013932	126x126+379+229	0.042674	dddeeeddabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.032018	0.000000
410	1786607288347	361.262	0.891	0.013932	126x126+379+229	0.042674	ddddddddabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.032018	0.000000
411	1786607289244	362.158	0.863	0.013932	126x126+379+229	0.042674	ddddedddaaaddaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.032018	0.000000
412	1786607290111	363.026	0.911	0.013932	126x126+379+229	0.042674	dddeeedcaaaddaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.032018	0.000000
413	1786607291028	363.943	0.881	0.013932	126x126+379+229	0.042674	ddeeeedcaaadd9edcadba87adaefcbddaace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.033587	0.000000
414	1786607291913	364.828	0.908	0.013932	126x126+379+229	0.042674	eeeeeeedabbedaedcadba87adaefcaddaabd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.020025	0.000000
415	1786607292827	365.741	0.903	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87adaefcaddaabd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.020025	0.000000
416	1786607293734	366.648	0.886	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87adaefcbddaabd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.020025	0.000000
417	1786607294625	367.540	0.809	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbddaabd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.020025	0.000000
418	1786607295439	368.353	0.886	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbddbace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.020025	0.000000
419	1786607296330	369.244	0.879	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.033587	0.000000
420	1786607297213	370.128	0.883	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.020025	0.000000
421	1786607298101	371.016	0.879	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbedbace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.020025	0.000000
422	1786607298985	371.900	0.877	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.020025	0.000000
423	1786607299867	372.781	0.886	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.033587	0.000000
424	1786607300758	373.672	0.838	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.033587	0.000000
425	1786607301601	374.515	0.856	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
426	1786607302462	375.376	0.851	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
427	1786607303317	376.232	0.892	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
428	1786607304213	377.128	0.904	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
429	1786607305122	378.037	0.899	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
430	1786607306026	378.940	0.880	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
431	1786607306911	379.826	0.886	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
432	1786607307802	380.716	0.857	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
433	1786607308664	381.578	0.928	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
434	1786607309596	382.511	0.899	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
435	1786607310501	383.415	0.901	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
436	1786607311406	384.320	0.923	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
437	1786607312334	385.249	0.902	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
438	1786607313241	386.155	0.846	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
439	1786607314092	387.007	0.893	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
440	1786607314990	387.905	0.850	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
441	1786607315845	388.759	0.906	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
442	1786607316755	389.669	0.870	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
443	1786607317629	390.544	0.856	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
444	1786607318490	391.405	0.876	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
445	1786607319371	392.286	0.870	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.035409	0.000000
446	1786607320246	393.161	0.916	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
447	1786607321168	394.082	0.878	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
448	1786607322051	394.965	0.875	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
449	1786607322932	395.846	0.875	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.032018	0.000000
450	1786607323811	396.725	0.928	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
451	1786607324744	397.659	0.902	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
452	1786607325651	398.565	0.921	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
453	1786607326577	399.491	0.857	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
454	1786607327438	400.353	0.891	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
455	1786607328335	401.249	0.897	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
456	1786607329236	402.150	0.941	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038435	0.000000
457	1786607330182	403.096	0.876	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
458	1786607331062	403.977	0.881	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
459	1786607331949	404.863	0.898	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
460	1786607332852	405.766	0.887	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
461	1786607333743	406.658	0.898	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
462	1786607334646	407.560	0.834	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031305	0.000000
463	1786607335484	408.399	0.865	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
464	1786607336354	409.269	0.882	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
465	1786607337242	410.156	0.879	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
466	1786607338125	411.040	0.882	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
467	1786607339012	411.927	0.925	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
468	1786607339942	412.857	0.937	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
469	1786607340885	413.799	0.894	0.013932	126x126+379+229	0.042674	deeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
470	1786607341784	414.698	0.847	0.013932	126x126+379+229	0.042674	cdeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
471	1786607342636	415.551	0.864	0.013932	126x126+379+229	0.042674	ccdeeeddabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
472	1786607343505	416.419	0.853	0.013932	126x126+379+229	0.042674	ecceeecdabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
473	1786607344363	417.277	0.851	0.013932	126x126+379+229	0.042674	eeddeecbabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
474	1786607345219	418.133	0.821	0.013932	126x126+379+229	0.042674	eeeddedcabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
475	1786607346045	418.960	0.930	0.013932	126x126+379+229	0.042674	eeeedeedabbec9edcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
476	1786607346980	419.895	0.901	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
477	1786607347887	420.801	0.921	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
478	1786607348812	421.727	0.892	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
479	1786607349709	422.624	0.889	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87adaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
480	1786607350603	423.518	0.880	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
481	1786607351488	424.402	0.901	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbddbace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
482	1786607352394	425.308	0.866	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbedbace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
483	1786607353265	426.179	0.879	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
484	1786607354149	427.063	0.878	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
485	1786607355032	427.947	0.919	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
486	1786607355956	428.870	0.852	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
487	1786607356813	429.727	0.884	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
488	1786607357701	430.616	0.900	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
489	1786607358607	431.521	0.870	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
490	1786607359482	432.396	0.863	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
491	1786607360350	433.265	0.849	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
492	1786607361204	434.119	0.885	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
493	1786607362094	435.009	0.866	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
494	1786607362965	435.879	0.849	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
495	1786607363819	436.733	0.838	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
496	1786607364662	437.576	0.834	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
497	1786607365500	438.415	0.909	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
498	1786607366414	439.328	0.876	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
499	1786607367295	440.209	0.867	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
500	1786607368166	441.081	0.880	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031305	0.000000
501	1786607369051	441.966	0.908	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
502	1786607369964	442.878	0.901	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
503	1786607370870	443.784	0.884	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031305	0.000000
504	1786607371758	444.673	0.878	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
505	1786607372641	445.556	0.919	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
506	1786607373564	446.479	0.899	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038435	0.000000
507	1786607374468	447.383	0.903	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
508	1786607375376	448.290	0.876	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
509	1786607376257	449.172	0.896	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
510	1786607377158	450.073	0.940	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039623	0.000000
511	1786607378103	451.018	0.942	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042633	0.000000
512	1786607379049	451.964	0.872	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042633	0.000000
513	1786607379926	452.841	0.905	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042633	0.000000
514	1786607380836	453.750	0.910	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042633	0.000000
515	1786607381751	454.666	0.898	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040748	0.000000
516	1786607382654	455.568	0.930	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040748	0.000000
517	1786607383589	456.503	0.879	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040748	0.000000
518	1786607384473	457.387	0.884	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039623	0.000000
519	1786607385362	458.276	0.876	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039623	0.000000
520	1786607386243	459.157	0.845	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039623	0.000000
521	1786607387093	460.008	0.831	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039623	0.000000
522	1786607387929	460.843	0.875	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039623	0.000000
523	1786607388808	461.723	0.875	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
524	1786607389687	462.602	0.861	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
525	1786607390553	463.468	0.885	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
526	1786607391442	464.357	0.870	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
527	1786607392317	465.231	0.871	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
528	1786607393192	466.107	0.887	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
529	1786607394085	467.000	0.919	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
530	1786607395009	467.924	0.897	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
531	1786607395911	468.825	0.899	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
532	1786607396815	469.729	0.895	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
533	1786607397715	470.630	0.892	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038371	0.000000
534	1786607398612	471.526	0.874	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038720	0.000000
